date,ALE.WA,CDR.WA,CEZ.PR,COLT.PR,EBS.VI,KGH.WA,KOMB.PR,LPP.WA,MOL.BD,MONET.PR,O2CR.PR,OMV.VI,OTP.BD,PEO.WA,PKN.WA,PKO.WA,PZU.WA,RBI.VI,RICHTER.BD,TABAK.PR,VER.VI,VIG.PR,ALE.WA_ret_eur,CDR.WA_ret_eur,CEZ.PR_ret_eur,COLT.PR_ret_eur,EBS.VI_ret_eur,KGH.WA_ret_eur,KOMB.PR_ret_eur,LPP.WA_ret_eur,MOL.BD_ret_eur,MONET.PR_ret_eur,O2CR.PR_ret_eur,OMV.VI_ret_eur,OTP.BD_ret_eur,PEO.WA_ret_eur,PKN.WA_ret_eur,PKO.WA_ret_eur,PZU.WA_ret_eur,RBI.VI_ret_eur,RICHTER.BD_ret_eur,TABAK.PR_ret_eur,VER.VI_ret_eur,VIG.PR_ret_eur,CZK_EUR,PLN_EUR,HUF_EUR,USD_EUR,ATX,BUX,GDAXI,GSPC,PX,STOXX50E,WIG20,rf_pribor_3m_pct,rf_ester_pct,rf_cz_10y_gov_pct
2017-01-11,,50.42353439331055,233.7471466064453,,19.808927536010746,97.76525115966795,464.1267700195313,4352.91259765625,1490.9681396484375,,270.0,17.423622131347656,6979.3564453125,68.5779800415039,51.91012191772461,23.662946701049805,19.704856872558597,12.76093864440918,4724.22314453125,6531.8388671875,11.500946044921877,589.7677001953125,,0.026990816494777217,0.013828910721610787,,-0.0036384258483570134,0.05485476025377834,-0.0027139378769539184,-0.003696901204123636,-0.00717876568032965,,0.007808182447811709,0.008402695321228632,0.002056932227580774,0.0011572386303704643,-0.03269170868616812,0.016367031998851634,0.005813972687456894,0.01900842009716326,0.00046500761721859413,0.00053807470456873,0.004291254334482204,0.010397292976516254,27.021,4.3703,309.45,1.0503,2669.5400390625,32972.19921875,11646.169921875,2275.320068359375,927.93,3307.93994140625,2022.95,0.05,,0.5180022487687365
2017-01-12,,50.7939567565918,233.58387756347656,,19.736719131469727,99.84339904785156,465.1253356933594,4316.59814453125,1503.8583984375,,270.0,17.459434509277344,6979.3564453125,67.75843048095703,52.47502136230469,23.117467880249023,19.24793243408203,13.034130096435549,4689.072265625,6609.63427734375,11.512310028076172,592.129150390625,,0.0073193676862703585,-0.0006987297704079765,,-0.003651905626845246,0.02103374020295367,0.0021491822338680633,-0.008377558225425774,0.008608404010946903,,0.0,0.0020532828232702922,0.0,-0.012022605393005826,0.010823474328555495,-0.023321877317226708,-0.023461498168121552,0.021182472488317085,-0.007468381848845169,0.011839817056548284,0.0009876033223558413,0.003996039648484636,27.021,4.3765,307.15,1.0679,2670.610107421875,32966.421875,11521.0400390625,2270.43994140625,928.89,3286.699951171875,2015.89,0.05,,0.52313702211446
2017-01-13,,49.923465728759766,232.87657165527344,,19.915515899658203,100.6746597290039,466.1764526367188,4312.52783203125,1503.8583984375,,270.0,17.559188842773438,7082.9306640625,67.67911529541016,52.54183197021485,22.948448181152344,19.202238082885746,12.968303680419922,4594.60205078125,6609.63427734375,11.59943962097168,595.2777709960938,,-0.01728623871597593,-0.0030326534713840665,,0.009018305265215687,0.008291177844103015,0.0022573077875632183,-0.0009433893566813251,0.0,,0.0,0.005697231573934709,0.014731044948315045,-0.0011712438254746368,0.0012723789525896157,-0.0073382002144533375,-0.0023768098863224483,-0.0050631073385250325,-0.020352604501785044,0.0,0.0075398883246852845,0.005303368084724952,27.021,4.3739,307.5,1.0661,2678.43994140625,32949.76953125,11629.1796875,2274.639892578125,930.42,3324.340087890625,,0.05,,0.5282717954601835
2017-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.5334065688059071
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.25,0.05,,0.5385413421516306
2017-01-16,,50.92360305786133,230.42811584472656,,19.736719131469727,101.5982894897461,463.5486450195313,4288.58642578125,1503.8583984375,35.68798828125,269.4,17.32898712158203,7057.43603515625,69.02741241455078,51.655006408691406,23.01759529113769,19.9790096282959,12.941970825195312,4626.82421875,6597.08740234375,11.553979873657228,598.03271484375,,0.01983538306648872,-0.010569625868566636,,-0.009018305265215623,0.009132572435672597,-0.0056528851839436015,-0.005567061979498939,0.0,,-0.002224695022111274,-0.013196738189705196,-0.0036059399411175093,0.01972606373600945,-0.017022531385494956,0.003008619272867617,0.039655364781189244,-0.0020326194757355094,0.006988571652888987,-0.0019000746860763416,-0.003926832988174634,0.004617320931781992,27.021,4.3729,307.38,1.0594,2668.429931640625,,11554.7099609375,,927.14,3294.530029296875,2015.28,0.05,,0.5436761154973542
2017-01-17,,51.081031799316406,229.1766815185547,,19.581987380981445,101.36736297607422,463.07562255859375,4317.08154296875,1495.264892578125,35.533203125,270.0,17.32898712158203,7010.42822265625,68.92166900634766,52.05590057373047,22.62577438354492,19.653453826904297,12.76093864440918,4598.9951171875,6675.38525390625,11.61080265045166,594.3922119140625,,0.0030867002596541336,-0.00544571086305797,,-0.007870683599978107,-0.002275524065390647,-0.0010209585882356338,0.006622431037883906,-0.005730694302085115,-0.004346610801936053,0.00222469502211133,0.0,-0.006683031140644323,-0.0015330791307192398,0.007731031835518258,-0.01716922021700488,-0.01642911369601114,-0.014086745674056444,-0.006032892029267156,0.011798669607315763,0.004905972305629762,-0.006106068665713308,27.021,4.3693,307.79,1.0684,2655.60009765625,32782.26171875,11540.0,2267.889892578125,923.27,3285.0400390625,2005.65,0.05,,0.5488108888430777
2017-01-18,,50.9976921081543,230.3192901611328,,19.53041076660156,104.6924057006836,466.0188293457031,4332.79931640625,1513.8839111328125,35.37842559814453,269.1,17.41594886779785,7016.005859375,68.20787048339844,52.086273193359375,22.67186737060547,19.590625762939453,12.76093864440918,4544.07177734375,6689.43798828125,11.701719284057615,593.8018188476562,,-0.0016328517146114699,0.004973323241559118,,-0.002637355248889433,0.03227540613948755,0.006335667221483452,0.003634221324544644,0.012375098330513798,-0.004365370685599126,-0.0033389012655145986,0.005005732508949897,0.0007953036359950548,-0.010410666768106615,0.0005832914638016788,0.002035117113572254,-0.0032019157181909113,0.0,-0.012014349480976858,0.002102944318711563,0.007799850637402263,-0.0009937654957172532,27.021,4.3673,307.92,1.0664,2659.2900390625,32841.25,11599.3896484375,2271.889892578125,925.93,3294.0,2015.47,0.05,,0.5539456621888013
2017-01-19,,52.0719108581543,233.09417724609372,,19.441011428833008,104.092041015625,465.1253356933594,4373.62890625,1487.7454833984375,35.59954071044922,268.5,17.35712242126465,7010.42822265625,67.83773803710938,52.54183197021485,23.048324584960938,19.60776138305664,12.83664321899414,4577.7587890625,6673.8798828125,11.716874122619627,599.0166625976562,,0.020845285453575464,0.011976001759295115,,-0.004587951352469529,-0.005751063829149644,-0.0019191312368673874,0.009379251310701397,-0.01741659947097656,0.00623054841118852,-0.002232143783940783,-0.0033834516464397403,-0.0007953036359949925,-0.005441312858980149,0.008708208086175298,0.016468247671214086,0.0008743023607022012,0.005914995854914882,0.007386053625869406,-0.0023284804938813095,0.001294257124185874,0.008743789697517075,27.021,4.3728,308.4,1.0668,2666.4599609375,32709.080078125,11596.8896484375,2263.68994140625,928.71,3290.330078125,2006.01,0.05,,0.5590804355345248
2017-01-20,,54.11848449707031,231.9516143798828,,19.619808197021484,104.3229522705078,465.0727844238281,4352.91259765625,1493.1165771484375,35.99755096435547,270.0,17.431297302246094,6987.3232421875,67.9434814453125,50.11215972900391,22.956132888793945,19.81337547302246,12.849808692932127,4672.22802734375,6605.61962890625,11.701719284057615,593.506591796875,,0.038550135896853875,-0.004913774882960823,,0.00915485228755854,0.0022158804002107126,-0.0001129894125791697,-0.00474789411152365,0.0036037223150114208,0.011118170991259625,0.0055710450494554295,0.0042643496873267335,-0.0033012447049608237,0.0015575560446994593,-0.047345963950629476,-0.004007951604733735,0.010431761789040105,0.00102509098072374,0.020426520567110924,-0.010280636714602413,-0.001294257124185891,-0.009241094448698615,27.021,4.3699,309.09,1.0632,2684.830078125,32881.921875,11630.1298828125,2271.31005859375,928.53,3299.43994140625,,0.05,,0.5642152088802483
2017-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.5693499822259719
2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.36,0.05,,0.5744847555716954
2017-01-23,,54.77598571777344,231.2442169189453,,19.492586135864254,104.36913299560548,465.6509399414063,4360.20751953125,1499.5616455078125,35.8648796081543,267.9,17.057861328125,7023.97314453125,68.02278900146484,49.99068069458008,22.472118377685547,19.78481674194336,12.71156883239746,4635.61181640625,6619.6728515625,11.63731861114502,595.3760375976562,,0.012076080810434448,-0.0030544230457596314,,-0.006505483083332375,0.00044257285361425786,0.0012423785422209738,0.0016744687279349663,0.004307231078024547,-0.003692374607339621,-0.0078081824478118105,-0.02165611360575427,0.005231491065478685,0.001166577047173456,-0.00242708585577198,-0.02130977150332493,-0.001442426253989423,-0.010816413017935407,-0.007867862026104672,0.0021252048627703733,-0.005518722464241432,0.0031448812445199815,27.027,4.3719,309.82,1.0715,2672.8798828125,32906.48046875,11545.75,2265.199951171875,926.79,3273.0400390625,2013.17,0.05,,0.5796195289174191
2017-01-24,,55.10009765625,231.2442169189453,,19.358488082885746,108.61778259277344,466.7019958496094,4336.791015625,1461.2491455078125,36.06388854980469,270.0,16.97857093811035,7051.06201171875,68.71016693115234,49.99673843383789,22.9100341796875,19.84764289855957,12.701693534851074,4590.9404296875,6615.15576171875,11.713083267211914,603.1492309570312,,0.005899607423069901,0.0,,-0.006903211208647464,0.03990116727286219,0.0022546319383937876,-0.005384975149176651,-0.025881180034676564,0.005533514740973181,0.007808182447811709,-0.004659156566644714,0.0038492125004989156,0.01005439713677203,0.00012117002955032003,0.01929963080157114,0.003170442097811052,-0.0007771767277051402,-0.009683299803127723,-0.0006826065000361739,0.006489389120231612,0.01297144508354845,27.021,4.3725,310.27,1.0748,2684.169921875,32690.23046875,11594.9404296875,2280.070068359375,930.13,3281.530029296875,2079.15,0.05,,0.5847543022631425
2017-01-25,,55.22048568725586,231.2442169189453,,19.784852981567383,113.2820816040039,468.4363708496094,4344.85107421875,1451.223388671875,36.26288604736328,268.9,17.446643829345703,7119.580078125,72.72860717773438,50.05748748779297,24.193058013916016,20.39024353027344,14.080810546875,4606.318359375,6620.17578125,11.804000854492188,618.0064697265625,,0.002182513455692573,0.0,,0.021785660100417534,0.04204586747468956,0.0037093483711190286,0.001856805619508025,-0.006884732006635662,0.005502747794508069,-0.004082395723555818,0.027195283590169338,0.009670500453969194,0.056837624852018105,0.0012143227506972352,0.054490744706083165,0.02697127371038415,0.10307758254740752,0.003344027687058414,0.000758578620517386,0.007732084451396266,0.024334279249819915,27.022,4.3641,309.72,1.0743,2738.919921875,32807.7109375,11806.0498046875,2298.3701171875,938.16,3326.14990234375,2080.4,0.05,,0.5898890756088662
2017-01-26,,55.10935974121094,232.76773071289065,,19.66794776916504,112.7279052734375,469.1195983886719,4328.6484375,1465.1876220703125,36.174442291259766,269.5,17.242021560668945,7130.73486328125,72.22631072998047,49.50474166870117,24.29293441772461,20.27601432800293,14.02814483642578,4624.626953125,6593.5732421875,11.788847923278809,619.974365234375,,-0.002014431964295103,0.006566724311505464,,-0.005926350085976873,-0.0049040084365459214,0.0014574653299057154,-0.0037361287780347126,0.009576386912008168,-0.002441939869448511,0.0022288270742328396,-0.011797781193261352,0.0015655496008936116,-0.006930409336475573,-0.011103638454101226,0.004119810281901849,-0.005617900870001946,-0.0037472592886139784,0.003966791512242711,-0.004026499210311546,-0.001284536127000077,0.0031792045720809995,27.021,4.3435,310.98,1.07,2726.219970703125,32918.46875,11848.6298828125,2296.679931640625,938.08,3319.1298828125,2084.05,0.05,,0.5950238489545896
2017-01-27,,54.86858749389648,230.7001495361328,,19.99804306030273,115.4525909423828,466.4917907714844,4274.7216796875,1453.7296142578125,36.46188735961914,265.1,17.096227645874023,7090.8984375,72.94010162353516,50.60416412353516,23.90111351013184,20.218896865844727,13.824077606201172,4588.01220703125,6625.19384765625,11.66762638092041,610.2335815429688,,-0.004378562030613547,-0.008922279109400466,,0.016644127860757352,0.0238829805838769,-0.005617320518995209,-0.012536358040650562,-0.007850902055471674,0.007914677689621855,-0.01646127705407185,-0.008491684593535756,-0.005602244007840748,0.009834184569326923,0.021965411565057984,-0.0162604951293075,-0.002820971739516182,-0.014653831113548527,-0.007948849020671252,0.004784208022813188,-0.010335962683958777,-0.01583632635394947,27.021,4.34,311.63,1.0681,2733.070068359375,32714.580078125,11814.26953125,2294.68994140625,936.89,3303.330078125,,0.05,,0.6001586223003132
2017-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.6052933956460368
2017-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.49,0.05,,0.6104281689917603
2017-01-30,,54.6370735168457,230.42811584472656,,19.6920166015625,112.95881652832033,466.4393005371094,4223.33349609375,1455.162109375,36.3513298034668,255.5,16.80208396911621,7023.97314453125,71.38032531738281,49.38932418823242,23.540019989013672,20.07610893249512,13.550885200500488,4519.171875,6612.646484375,11.614591598510742,603.837890625,,-0.004228353490583061,-0.0011798614111808382,,-0.015421116824931712,-0.021836680884765407,-0.0001125275701912446,-0.012094251899373347,0.0009849079093237326,-0.003036746498004978,-0.03688470365122078,-0.01735490917029907,-0.009483018547521043,-0.02161630303380355,-0.02429957655001061,-0.015223097251518908,-0.007087157734835599,-0.019959952278327992,-0.015118096343917066,-0.0018956818822502728,-0.004555826612999124,-0.010536035528232875,27.022,4.331,310.8,1.063,2694.3798828125,32476.7109375,11681.8896484375,2280.89990234375,930.82,3262.719970703125,2056.83,0.05,,0.6155629423374839
2017-01-31,,54.31295394897461,233.36624145507807,,19.35161018371582,114.43659973144533,465.1253356933594,4111.0439453125,1450.1490478515625,36.52822494506836,259.0,16.556535720825195,7031.14453125,71.5389404296875,49.31036376953125,23.56307029724121,20.104665756225582,13.527846336364746,4527.9599609375,6637.240234375,11.288806915283203,601.378173828125,,-0.0059498933886583715,0.012670119285617603,,-0.017437675314413873,0.012997658721457455,-0.002820986679873846,-0.026947746655459928,-0.003450967023676929,0.004854461298544862,0.013605652055778678,-0.014721993026580208,0.0010204663534670137,0.0022196472476694166,-0.001600013884139948,0.00097871752903797,0.0014214175191877955,-0.0017016210425875834,0.0019427347497255997,0.0037123001526370653,-0.02845050770643628,-0.004081791281310327,27.021,4.3239,310.64,1.0755,2676.429931640625,32481.2890625,11535.3095703125,2278.8701171875,932.46,3230.679931640625,2079.1,0.05,,0.6206977156832074
2017-02-01,,54.6370735168457,233.1486358642578,,19.905200958251957,117.06893157958984,465.3880920410156,4103.02294921875,1442.271728515625,37.41268157958984,260.2,17.01181983947754,7090.8984375,72.4642333984375,49.68696975708008,23.93184471130371,20.27601432800293,13.82078742980957,4547.7333984375,6651.29443359375,11.345629692077637,606.4945068359375,,0.005949893388658425,-0.0009328988942539283,,0.02820542262683476,0.022741964609600214,0.0005647556430859189,-0.001952990825664155,-0.0054468830233834935,0.023924478691145182,0.0046225043788670084,0.02712745566263754,0.008462552194053894,0.012851184855015303,0.00760844339723592,0.015529318247833225,0.008486711955163902,0.021423541671793736,0.004357456340630353,0.0021152376556266388,0.0050209242804457235,0.008471693564133001,27.021,4.3186,309.78,1.079,2727.68994140625,32584.1796875,11659.5,2279.550048828125,938.23,3258.919921875,2065.14,0.05,,0.625832489028931
2017-02-02,,54.6370735168457,233.69273376464844,,19.943025588989254,115.91439819335938,468.2787170410156,4206.2041015625,1432.24609375,37.943359375,258.1,17.10645866394043,7063.0126953125,71.69757080078125,49.626220703125,23.50929069519043,20.218896865844727,14.005107879638672,4618.76904296875,6576.00732421875,11.231986045837402,604.7235107421875,,0.0,0.0023309765678390286,,0.0018984354072887257,-0.009910948030993325,0.006192003844717523,0.02483659566780679,-0.006975552797407616,0.014084778385127849,-0.008103459353836632,0.005547704710741889,-0.003940363621957212,-0.01063624071006055,-0.0012233835455358112,-0.01781429500770159,-0.002820971739516182,0.013248317348505631,0.015499274022827433,-0.01138371586033587,-0.010067015695892568,-0.002924324655230698,27.022,4.3071,308.85,1.0808,2729.760009765625,32575.16015625,11627.9501953125,2280.85009765625,940.91,3253.610107421875,2076.12,0.05,,0.6345766071350621
2017-02-03,,54.4240837097168,233.8015899658203,,19.829553604125977,114.62133026123048,467.7532043457031,4313.4140625,1460.532958984375,38.40770721435547,266.7,17.116687774658203,7057.43603515625,71.59181213378906,50.592018127441406,23.8934268951416,20.41880226135254,13.98206615447998,4708.8447265625,6597.58935546875,11.356993675231934,606.199462890625,,-0.0039058833286736115,0.00046570064111402617,,-0.005706056536629369,-0.011218057185834579,-0.0011228521987747926,0.025169114029609294,0.019557502558702436,0.01216364316228413,0.03277732446340027,0.0005977890455361862,-0.0007898701454372772,-0.001476155232586842,0.01927448207702437,0.016207704051283713,0.009838500323776981,-0.0016465921380001592,0.019314368281313086,0.00327656160777094,0.011068132079629556,0.0024377320630361654,27.021,4.2972,309.46,1.0741,2730.77001953125,32905.890625,11651.490234375,2297.419921875,943.99,3273.110107421875,,0.05,,0.6433207252411934
2017-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.6520648433473246
2017-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.61,0.05,,0.6608089614534558
2017-02-06,,55.28530883789063,232.87657165527344,,19.59917640686035,116.3300323486328,466.80712890625,4195.72412109375,1453.7296142578125,38.69515228271485,266.1,17.137149810791016,6987.3232421875,72.70218658447266,51.418113708496094,24.354394912719727,20.498762130737305,13.870157241821287,4511.8486328125,6610.6396484375,11.269865036010742,605.2154541015625,,0.015700439121451536,-0.003964271731750267,,-0.011685885844488913,0.014797343010148251,-0.0020246435226690604,-0.02766377611813528,-0.004669007623558237,0.007456180015451331,-0.002252253204324909,0.0011947297009096104,-0.009984275845605147,0.015390749148325928,0.016196697827037795,0.019108926667927194,0.003908344612197841,-0.008035948390132396,-0.042735631016662314,0.0019760858494473972,-0.007701384533804924,-0.0016245614804248766,27.021,4.2767,309.16,1.0712,2711.989990234375,32388.91015625,11509.83984375,2292.56005859375,942.06,3238.31005859375,2086.54,0.05,,0.669553079559587
2017-02-07,,57.23002243041992,234.61769104003903,,19.736719131469727,115.1754913330078,470.9065856933594,4208.98486328125,1446.568359375,38.56248474121094,266.7,16.86858367919922,7011.22509765625,71.9090576171875,51.138702392578125,24.047082901000977,20.56729888916016,13.593673706054688,4576.2939453125,6660.32763671875,11.171371459960938,606.8880615234375,,0.0345714180895702,0.007448764932813587,,0.006993270816900196,-0.009974281122954466,0.008743570324744642,0.003155553206142527,-0.004938299099782735,-0.0034344222013098333,0.002252253204325053,-0.01579567255376708,0.003414908191377611,-0.010969228905412002,-0.005448921249070589,-0.012698626373618762,0.003337881469707491,-0.020135055246652434,0.014182522374486316,0.007488259054092496,-0.008777966267554164,0.0027598442904668095,27.021,4.3035,309.71,1.0675,2712.760009765625,32539.529296875,11549.4404296875,2293.080078125,947.25,3235.7099609375,2083.65,0.05,,0.6782971976657183
2017-02-08,,58.80430603027344,240.65724182128903,,19.87081718444824,114.52896881103516,482.4689636230469,4248.1201171875,1447.28466796875,38.673038482666016,267.8,16.73813819885254,7043.09375,71.9090576171875,50.90180969238281,23.93184471130371,20.732934951782227,13.386314392089844,4593.869140625,6675.38525390625,11.406241416931152,599.7054443359375,,0.027136455675052414,0.025416345296440997,,0.0067713661506474425,-0.00562918307115793,0.02425685212802434,0.009255066206341839,0.0004950552786276008,0.0028627712312594344,0.004116002069103718,-0.007763097866844973,0.00453507669908161,0.0,-0.0046431191091359765,-0.004803709337890581,0.008021114423738743,-0.01537164480787124,0.003833130701600986,0.002258240517030628,0.020806312091081133,-0.011905752840968845,27.021,4.3118,309.32,1.0665,2706.110107421875,32595.919921875,11543.3798828125,2294.669921875,955.21,3238.0400390625,2132.4,0.05,,0.6870413157718495
2017-02-09,,59.90631484985352,239.4058074951172,,20.08056259155273,114.39041900634766,480.9974060058594,4175.57177734375,1464.4716796875,38.14236068725586,266.8,17.050188064575195,7091.6953125,73.891845703125,52.78480911254883,24.784629821777344,20.909992218017575,14.215758323669434,4672.22802734375,6650.291015625,11.489580154418944,595.3760375976562,,0.018566838737030533,-0.005213636678184977,,0.01050012967564516,-0.0012104682170069364,-0.003054717440836938,-0.01722525813111068,0.011805391162633258,-0.013817183636647747,-0.003741119215603452,0.018471393679525643,0.006876898384916238,0.02720024755668088,0.036324966312812006,0.03501370902654601,0.008503644926729224,0.06011821936604152,0.01691343254059792,-0.003766303103457893,0.007279852813421571,-0.007245406682967877,27.021,4.3096,308.75,1.0692,2737.489990234375,32949.078125,11642.8603515625,2307.8701171875,953.46,3277.7900390625,2154.79,0.05,,0.6957854338779806
2017-02-10,,61.73063659667969,234.2368011474609,,20.015233993530277,117.16128540039062,502.8609313964844,4147.318359375,1464.4716796875,39.181602478027344,269.5,17.236906051635742,7150.6533203125,75.0815200805664,51.904052734375,25.583641052246094,21.115610122680664,14.515280723571776,4745.46044921875,6700.47998046875,11.44791030883789,597.3439331054688,,0.029998426183048293,-0.021827476996149744,,-0.0032586286541201326,0.023934167729990817,0.04445177636354041,-0.006789354667377678,0.0,0.026881818518755096,0.010069076307583138,0.01089155191881794,0.008279300853272486,0.015971978104606124,-0.016826568624402863,0.031729430041533786,0.009785441918788778,0.02085084712554136,0.015552414620249594,0.007518547248545869,-0.003633343541983344,0.0032998479808345202,27.021,4.2953,308.45,1.0629,2758.989990234375,33156.08984375,11666.9697265625,2316.10009765625,964.31,3270.830078125,,0.05,,0.7045295519841119
2017-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.7132736700902431
2017-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.66,0.05,,0.7220177881963743
2017-02-13,,64.30504608154297,236.35882568359372,,20.54131507873535,120.94812774658205,505.5413208007813,4324.69921875,1464.4716796875,38.960487365722656,268.6,17.147384643554688,7250.244140625,75.34589385986328,52.77266311645508,25.73729705810547,21.13274383544922,14.47578239440918,4754.24951171875,6669.86376953125,11.322900772094728,604.133056640625,,0.04085775637609887,0.00901852375080914,,0.025944544421237205,0.031810264147016154,0.00531612401902685,0.04188064625233549,0.0,-0.005659324005840879,-0.003345106259914614,-0.005207122703162368,0.013831416866678506,0.0035149717005295567,0.016596438139258218,0.005988061428811482,0.0008110949706989569,-0.002724864103193675,0.0018503859683926735,-0.004579727346092667,-0.010979915665747849,0.011301416261794532,27.021,4.3137,308.02,1.0629,2782.280029296875,33356.19140625,11774.4296875,2328.25,972.19,3305.22998046875,2173.76,0.05,,0.7307619063025055
2017-02-14,,64.17542266845703,234.50889587402344,,20.699485778808597,119.14707946777344,501.3893432617188,4352.95361328125,1464.8294677734375,37.67802810668945,268.0,17.07832145690918,7350.63232421875,75.6102523803711,53.08244323730469,25.73729705810547,21.304088592529297,14.485655784606934,4862.6328125,6745.14990234375,11.311537742614746,606.9865112304688,,-0.0020177924057570473,-0.007857575463273779,,0.007670630653547486,-0.01500306551753348,-0.008246846021710127,0.006512013081221049,0.0002442822159317859,-0.03347087236947625,-0.0022363035782805725,-0.004035754890233485,0.013751197161712508,0.00350245812889587,0.005852925113536466,0.0,0.008075328831349102,0.0006818301300667083,0.022541170050149488,0.011224278268958707,-0.001004047918149058,0.004712102661636862,27.021,4.3012,308.13,1.0623,2792.47998046875,33724.51953125,11771.8095703125,2337.580078125,966.32,3308.889892578125,2184.33,0.05,,0.7395060244086368
2017-02-15,,64.3606185913086,237.7191162109375,,20.596332550048828,119.10089111328124,504.0172119140625,4393.2177734375,1482.37451171875,37.78857803344727,272.5,17.15761375427246,7386.484375,76.03327178955078,54.30335998535156,26.56703758239746,21.3326473236084,14.70947551727295,4893.390625,6658.31982421875,11.262290954589844,610.9222412109375,,0.002881620581869203,0.013596270054572727,,-0.004995829964306386,-0.0003877334607149582,0.005227486578523957,0.009207330344858539,0.011906370468271477,0.0029297728223951934,0.01665163359244216,0.004632117606961269,0.00486555440143957,0.005579143702525909,0.022739865465272333,0.03173007147036603,0.0013396304729450085,0.015332975579981872,0.006305420359754422,-0.012956539550923764,-0.00436318241029102,0.006463117491862785,27.021,4.3015,308.42,1.0555,2807.909912109375,33981.5,11793.9296875,2349.25,972.83,3323.7099609375,2215.36,0.05,,0.748250142514768
2017-02-16,,64.3606185913086,238.04556274414065,,20.472545623779297,119.05470275878906,505.0683288574219,4388.0986328125,1503.8583984375,37.43479537963867,273.5,17.633363723754883,7233.51318359375,76.6677474975586,56.79378128051758,26.84361457824707,21.28124237060547,14.683147430419922,4833.33984375,6742.640625,11.360783576965332,612.0045776367188,,0.0,0.001372302732312485,,-0.006028277695572752,-0.00038788385626656124,0.0020833066792816084,-0.0011659165819952826,0.014388869208606297,-0.009406258885832424,0.00366300775873702,0.027350747877578383,-0.020927058771225904,0.008310086759648751,0.044840732026526685,0.010356715629931752,-0.0024125926220667873,-0.0017914763130394194,-0.012347734815717066,0.012584458242630511,0.008707326188247502,0.0017700760040512498,27.021,4.3176,308.24,1.0652,2811.35009765625,33745.01953125,11757.240234375,2347.219970703125,971.08,3311.0400390625,2188.3,0.05,,0.7569942606208991
2017-02-17,,64.08279418945312,239.3514404296875,,20.228418350219727,118.0387191772461,504.5426940917969,4385.15625,1484.52294921875,37.45690536499024,278.0,18.009357452392578,7330.71484375,75.8746337890625,56.18636322021485,26.213624954223636,21.286958694458008,14.449453353881836,4862.6328125,6747.66064453125,11.394875526428224,605.1170654296875,,-0.004326026989153544,0.005470838459177732,,-0.011996285956404859,-0.008570375272481646,-0.001041262032939845,-0.0006707619833511414,-0.012940596793523227,0.0005904522336678185,0.016319491828601186,0.021098707623800488,0.01334819850482776,-0.010398695085235455,-0.010752755106428785,-0.02374866234107137,0.00026857249044486713,-0.01604381916090006,0.006042314455962662,0.0007442413127277237,0.0029963513528473516,-0.01131782639212352,27.021,4.3305,308.32,1.065,2798.27001953125,33828.859375,11757.01953125,2351.159912109375,970.01,3308.81005859375,,0.05,,0.7657383787270304
2017-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.7744824968331616
2017-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.79,0.05,,0.7832266149392928
2017-02-20,,64.73104858398438,240.7660675048828,,20.286869049072266,120.44013214111328,506.1194763183594,4356.580078125,1489.5357666015625,37.96547317504883,272.9,18.03749084472656,7406.40283203125,75.37232208251953,56.36858367919922,26.036922454833984,21.264110565185547,14.419830322265623,4855.3095703125,6745.6513671875,11.56155776977539,612.9884643554688,,0.010065065263349436,0.0058928539179560775,,0.0028853671370180274,0.02014010150200882,0.0031202978642257077,-0.006537894210205666,0.003371031044694305,0.013486064158016673,-0.018515685976344367,0.0015609352481739372,0.010271839505690354,-0.006642296375274399,0.0032378962134236443,-0.006763686958020419,-0.001073915737765826,-0.002052218707275203,-0.0015071592905713629,-0.00029781826090673067,0.014521870223851164,0.012924181524911106,27.021,4.3246,308.26,1.0616,2805.81005859375,,11827.6201171875,,973.32,3312.389892578125,2248.52,0.05,,0.791970733045424
